age,income,account_age,clicks_last_month,promo_clicks,engagement_score,last_login_days,subscription_type,region,device_type,previous_upsell_attempts,average_session_time,upsell
40,414.91,6,0,0,14.97,9,Advanced,East,Mobile,4,10.95,1
16,694.6,22,19,8,0.0,0,Basic,West,Desktop,0,10.98,1
71,1096.27,8,34,2,0.0,9,Advanced,West,Tablet,4,4.23,0
45,655.3,14,22,0,0.0,25,Basic,North,Tablet,1,2.71,0
16,846.57,28,29,0,13.44,13,Advanced,West,Mobile,4,12.04,0
29,546.69,28,9,9,4.81,17,Advanced,East,Tablet,0,3.61,0
46,,24,30,3,0.0,33,Basic,West,Desktop,2,4.7,0
33,1896.72,9,47,0,33.76,51,Basic,East,Tablet,3,15.89,0
34,190.12,29,33,0,24.63,10,Advanced,North,Mobile,4,4.15,0
41,1909.64,27,1,16,0.0,0,Premium,East,Mobile,2,8.36,0
16,865.14,23,4,8,0.0,0,Basic,South,Desktop,0,17.19,1
16,402.27,11,19,0,0.0,10,Basic,North,Desktop,0,3.77,1
28,1949.19,19,9,0,0.0,0,Advanced,North,Desktop,4,4.86,0
16,1472.76,19,0,0,31.4,4,Basic,North,Desktop,4,18.45,0
36,689.08,2,0,0,0.0,0,Advanced,North,Tablet,4,2.36,0
73,874.09,34,51,20,0.0,29,Premium,West,Tablet,0,23.06,0
16,3666.31,39,0,0,45.27,70,Premium,West,Tablet,4,26.21,0
33,2683.79,16,1,0,16.05,0,Advanced,North,Desktop,4,2.03,0
43,541.58,24,17,0,0.0,7,Advanced,South,Tablet,2,8.78,0
55,1203.98,25,4,5,0.0,10,Basic,East,Desktop,0,11.13,0
39,264.25,18,1,14,0.0,0,Basic,East,Tablet,3,15.03,0
16,385.84,27,27,2,1.07,0,Premium,South,Tablet,4,6.34,0
16,,23,23,0,35.87,36,Premium,East,Tablet,3,18.44,1
76,1092.2,7,36,18,,0,Advanced,South,Tablet,1,17.33,0
69,,24,2,0,41.54,19,Basic,South,Tablet,0,8.87,1
62,1248.55,20,0,0,57.27,47,Advanced,West,Desktop,1,18.17,1
37,346.34,4,17,3,0.0,0,Advanced,East,Mobile,3,5.81,0
43,139.89,42,30,0,3.27,3,Premium,West,Mobile,1,6.68,1
16,616.41,28,12,0,10.03,15,Basic,West,Desktop,3,12.67,0
31,859.08,3,15,0,2.35,2,Advanced,North,Mobile,3,3.73,0
73,530.61,12,23,15,0.0,9,Basic,South,Tablet,1,22.56,0
20,676.74,25,18,0,26.7,32,Basic,South,Tablet,4,5.24,0
32,1778.49,34,0,2,0.0,2,Advanced,North,Mobile,2,6.89,0
46,397.43,7,9,8,0.0,21,Basic,South,Mobile,3,5.34,0
54,420.91,19,24,6,0.0,35,Basic,West,Desktop,4,5.12,0
43,117.88,22,11,4,4.61,24,Basic,East,Mobile,3,2.63,0
16,181.46,34,0,0,39.83,31,Advanced,East,Desktop,0,5.91,0
35,2220.41,24,0,5,0.0,4,Premium,East,Mobile,4,5.88,0
44,,21,25,7,0.0,16,Advanced,East,Mobile,3,11.1,0
23,416.11,44,13,0,21.23,49,Basic,South,Desktop,0,11.81,1
30,4364.42,10,22,0,10.84,26,Premium,West,Desktop,0,12.39,0
23,473.88,24,28,1,8.79,0,Basic,West,Mobile,1,2.81,0
51,728.75,24,12,13,0.0,1,Premium,North,Mobile,4,11.76,0
27,1202.7,11,16,0,14.49,23,Basic,South,Mobile,0,10.7,0
63,,1,26,0,4.34,23,Advanced,East,Tablet,1,5.35,1
16,2127.32,23,6,0,0.0,0,Advanced,South,Tablet,0,14.46,0
51,493.89,13,27,9,2.58,30,Advanced,North,Tablet,2,6.36,0
54,759.85,41,4,2,23.36,11,Advanced,East,Mobile,1,10.75,1
16,1391.76,40,0,0,23.68,8,Advanced,East,Desktop,0,3.11,0
43,1687.79,23,19,7,0.0,12,Basic,North,Desktop,1,6.52,0
19,987.84,2,1,0,25.62,24,Basic,North,Desktop,2,14.01,1
16,1263.35,28,9,0,33.54,37,Basic,South,Mobile,2,8.12,0
16,,34,6,0,11.2,14,Premium,South,Tablet,4,19.34,0
56,2072.54,16,12,0,44.0,35,Basic,East,Mobile,4,14.91,1
26,157.66,17,30,0,5.69,21,Advanced,West,Tablet,4,21.12,0
60,321.55,37,27,13,0.0,2,Advanced,West,Desktop,3,20.86,0
53,3132.52,24,15,13,0.0,17,Premium,South,Tablet,3,9.68,0
16,220.54,50,26,0,0.41,30,Basic,West,Tablet,0,7.58,1
44,2305.19,17,36,0,0.0,30,Basic,East,Mobile,1,3.18,0
16,1239.73,41,22,2,,0,Premium,North,Mobile,1,10.1,0
57,,32,20,16,7.38,24,Advanced,East,Desktop,3,19.16,0
16,7975.08,25,19,0,17.33,14,Basic,South,Mobile,4,10.26,0
43,1228.85,8,16,2,27.33,27,Premium,North,Mobile,4,8.43,1
19,459.67,13,4,0,3.54,0,Premium,South,Mobile,1,5.43,0
57,250.8,20,22,14,8.4,19,Basic,West,Mobile,4,15.02,0
16,1023.12,17,23,2,0.0,16,Basic,West,Mobile,1,26.5,0
38,2697.85,31,24,0,3.1,37,Premium,West,Mobile,4,1.7,0
54,,27,26,17,0.0,0,Advanced,North,Mobile,0,17.92,0
16,1402.87,31,14,0,11.53,10,Advanced,West,Mobile,3,10.55,0
18,3351.27,25,12,0,5.55,0,Advanced,North,Tablet,2,1.76,0
16,467.54,39,8,3,0.0,0,Basic,West,Tablet,4,5.82,0
58,155.72,13,8,13,0.0,0,Premium,East,Mobile,0,11.93,0
16,1480.67,6,0,0,0.0,8,Advanced,South,Mobile,0,15.16,0
56,942.67,11,27,0,9.81,26,Advanced,South,Mobile,2,8.5,1
24,,3,7,4,0.0,2,Basic,East,Desktop,0,19.12,1
58,4925.02,22,22,0,0.0,26,Basic,East,Desktop,2,0.11,0
25,3222.94,20,35,2,0.0,0,Advanced,West,Tablet,0,6.31,0
16,3330.34,25,12,0,3.04,0,Basic,West,Desktop,4,5.38,0
25,,0,0,0,20.86,23,Advanced,South,Desktop,1,6.15,1
17,,25,23,0,10.75,5,Advanced,East,Desktop,2,11.28,0
52,666.87,30,8,0,39.65,22,Basic,South,Desktop,4,18.04,1
18,377.66,16,29,0,0.0,0,Advanced,West,Mobile,2,9.11,0
16,1163.86,26,32,8,8.03,9,Advanced,South,Mobile,0,21.38,1
43,1704.92,1,23,0,36.56,42,Premium,East,Tablet,0,13.59,1
38,,13,0,8,0.0,0,Basic,South,Mobile,0,1.27,0
26,204.91,17,14,0,11.88,5,Basic,West,Tablet,0,2.88,0
16,132.25,6,0,0,22.24,27,Premium,North,Tablet,1,5.4,0
58,682.73,27,26,9,0.0,23,Basic,North,Tablet,0,14.2,0
32,763.9,33,5,11,1.59,0,Premium,East,Desktop,1,14.27,0
58,4572.13,19,19,22,0.0,0,Advanced,South,Mobile,4,25.85,0
53,1209.16,29,3,17,0.0,0,Premium,North,Mobile,1,8.64,0
43,1274.22,26,3,18,0.0,2,Premium,East,Desktop,3,12.72,0
16,3012.53,20,4,0,19.63,16,Premium,North,Tablet,2,5.06,0
34,469.9,10,16,0,23.37,33,Advanced,West,Tablet,4,9.38,1
36,2252.31,7,52,4,0.0,0,Premium,South,Tablet,2,1.68,0
37,680.29,29,36,13,1.33,15,Premium,North,Mobile,1,14.87,0
54,16886.82,17,20,13,8.59,26,Basic,North,Tablet,3,16.07,0
69,1160.52,16,37,13,0.0,11,Premium,East,Mobile,0,17.27,0
40,518.07,18,11,0,0.0,16,Premium,South,Mobile,1,2.93,0
54,367.93,22,39,11,0.0,23,Advanced,South,Mobile,2,12.16,0
39,1771.8,8,19,0,17.5,46,Premium,West,Mobile,3,28.99,0
29,1732.28,24,0,0,,23,Basic,East,Tablet,4,24.47,1
23,4168.8,25,0,0,28.43,39,Basic,West,Desktop,1,15.33,0
54,807.94,19,16,0,22.54,23,Basic,West,Desktop,0,12.51,1
59,2813.68,19,0,17,5.11,32,Premium,North,Mobile,4,11.31,0
16,1029.39,46,32,4,10.26,1,Premium,South,Desktop,4,11.37,0
27,425.46,10,43,12,0.0,0,Premium,North,Desktop,1,7.1,0
16,176.77,39,12,0,10.85,4,Advanced,North,Desktop,0,8.76,0
53,1145.49,15,28,4,,33,Advanced,North,Desktop,3,0.92,0
16,326.78,7,7,0,9.65,6,Premium,South,Mobile,2,8.3,0
48,2801.86,19,21,3,0.0,3,Premium,South,Tablet,1,5.86,0
67,4998.39,13,40,3,1.99,46,Basic,North,Desktop,0,5.19,0
47,1020.31,26,4,9,0.0,12,Basic,East,Mobile,0,9.08,0
30,427.06,10,33,1,8.07,26,Basic,North,Mobile,4,20.65,0
65,859.91,6,5,0,0.0,20,Basic,North,Tablet,0,2.09,1
16,1557.93,41,9,0,13.58,30,Advanced,South,Tablet,0,6.3,1
23,1309.23,15,28,0,,28,Basic,East,Desktop,4,11.02,0
49,1139.37,34,18,10,0.0,1,Premium,South,Tablet,0,7.28,0
16,472.83,45,23,0,33.09,25,Premium,North,Tablet,4,0.91,0
44,514.65,10,12,0,15.67,23,Advanced,North,Desktop,3,10.37,1
16,535.0,44,15,0,27.04,43,Basic,North,Tablet,0,24.86,0
16,2569.82,23,4,0,32.63,29,Basic,East,Mobile,0,3.18,0
70,565.0,5,20,5,0.0,15,Basic,West,Mobile,3,7.07,0
17,878.8,29,5,1,4.52,14,Advanced,East,Desktop,4,27.03,0
20,2015.29,15,2,0,38.84,49,Advanced,West,Mobile,2,6.8,0
20,638.57,15,0,0,46.08,64,Advanced,South,Desktop,2,9.13,0
72,1389.24,1,25,0,28.89,45,Basic,West,Mobile,1,6.69,1
16,444.94,15,8,0,5.37,15,Advanced,West,Mobile,1,18.24,1
46,859.18,1,24,11,8.1,22,Premium,West,Desktop,4,5.85,0
16,956.08,29,7,0,5.48,0,Advanced,South,Mobile,2,0.16,0
16,658.24,4,14,0,5.02,22,Premium,East,Tablet,2,17.92,1
45,,13,13,7,0.0,0,Premium,North,Mobile,1,13.1,0
70,250.21,3,30,0,44.85,26,Premium,North,Desktop,4,23.5,1
80,2537.09,18,50,17,0.0,9,Basic,North,Desktop,4,20.3,0
16,326.64,28,0,0,13.68,9,Basic,North,Mobile,2,5.73,0
16,1446.45,55,11,0,19.96,0,Advanced,East,Mobile,4,5.79,0
24,1381.57,29,33,0,35.64,46,Premium,West,Mobile,4,11.49,0
24,1104.26,24,30,8,2.35,0,Premium,North,Mobile,1,10.8,0
37,1515.66,31,8,0,0.0,31,Basic,South,Tablet,0,7.02,0
36,2779.03,38,7,0,26.44,36,Basic,East,Tablet,1,20.07,1
53,1776.35,18,28,0,37.89,62,Premium,South,Mobile,4,9.7,0
16,747.51,22,9,0,9.96,5,Basic,North,Tablet,3,5.15,0
63,943.7,50,40,0,11.75,5,Basic,East,Desktop,3,18.18,1
34,686.59,23,47,5,0.0,0,Basic,South,Tablet,4,1.8,0
21,3770.91,3,31,0,0.0,14,Advanced,North,Mobile,4,1.59,1
36,653.44,36,30,0,11.83,6,Advanced,South,Mobile,2,9.93,1
20,,28,2,0,5.99,8,Basic,North,Tablet,3,20.53,0
43,531.17,18,17,4,0.0,14,Basic,East,Desktop,1,12.39,0
16,,27,11,0,14.94,0,Basic,North,Tablet,0,14.13,0
28,1217.75,6,31,0,14.32,0,Basic,North,Desktop,4,13.71,0
45,2232.35,37,32,8,0.0,48,Basic,South,Tablet,4,0.81,0
22,1889.68,18,19,0,8.33,12,Advanced,West,Desktop,3,4.47,0
67,2725.24,14,22,0,24.22,34,Premium,North,Tablet,0,11.25,1
58,990.72,2,0,14,0.0,0,Advanced,South,Tablet,1,17.96,0
16,105.62,36,11,0,16.31,5,Advanced,West,Desktop,1,5.81,1
16,560.93,10,0,0,6.71,9,Premium,South,Tablet,3,9.45,0
21,764.42,18,40,6,0.0,0,Basic,North,Mobile,1,7.69,0
36,1619.96,11,13,0,0.0,0,Advanced,South,Desktop,4,11.32,0
68,418.83,45,16,25,7.68,31,Advanced,West,Mobile,2,22.19,0
62,1907.04,1,33,2,0.0,0,Premium,North,Mobile,2,9.19,0
23,2139.16,9,22,0,14.27,16,Premium,East,Desktop,1,7.64,0
16,723.96,34,0,0,11.69,40,Basic,West,Tablet,0,9.73,0
16,3597.84,43,0,0,39.13,41,Basic,South,Desktop,2,13.9,0
39,399.1,11,23,3,0.0,12,Premium,East,Mobile,4,26.51,0
51,1086.53,28,9,8,0.0,6,Basic,North,Mobile,1,8.71,0
19,2360.67,35,39,4,0.0,0,Basic,West,Desktop,4,1.34,0
20,463.84,22,16,0,11.86,16,Premium,East,Mobile,2,9.85,0
58,1174.08,28,45,1,0.0,50,Basic,East,Tablet,4,0.0,0
24,85.2,3,14,0,7.89,8,Basic,South,Tablet,1,6.56,0
25,2979.63,13,38,0,1.55,5,Basic,North,Mobile,0,11.67,0
42,274.12,4,28,0,23.68,33,Basic,East,Mobile,4,2.78,0
49,102.43,30,16,14,0.0,23,Advanced,West,Mobile,3,5.71,0
44,7889.15,22,0,2,0.0,5,Basic,West,Desktop,2,11.93,0
16,1159.37,37,0,0,7.18,0,Basic,North,Desktop,3,12.27,0
16,2399.58,22,21,0,10.78,11,Premium,East,Mobile,0,10.03,0
16,1523.0,19,0,0,26.97,34,Basic,West,Tablet,4,12.67,0
66,1184.21,7,35,0,0.0,17,Premium,South,Desktop,4,16.8,0
42,3896.55,6,24,0,0.0,3,Advanced,North,Mobile,0,1.02,0
24,540.39,34,18,0,20.1,16,Basic,East,Desktop,3,7.74,0
16,631.97,29,4,0,,45,Premium,North,Tablet,0,4.34,0
44,,5,21,0,15.66,22,Basic,South,Desktop,3,12.49,1
16,1209.42,57,0,0,14.15,0,Advanced,South,Tablet,1,5.96,0
16,,23,17,0,0.0,0,Basic,South,Desktop,4,2.61,0
58,695.26,11,4,0,0.0,19,Premium,South,Desktop,1,4.96,0
23,1714.58,14,30,6,0.0,0,Advanced,East,Desktop,1,14.69,0
58,1040.29,30,16,17,0.0,11,Premium,East,Tablet,3,13.23,0
35,3708.82,16,22,0,42.21,65,Premium,South,Desktop,3,21.03,0
62,3041.1,31,57,19,0.0,0,Advanced,West,Mobile,0,1.39,0
16,217.4,20,10,1,7.15,2,Premium,South,Mobile,1,10.78,0
23,1411.64,27,0,10,5.39,21,Advanced,North,Tablet,4,4.22,0
16,1495.66,28,0,0,34.59,27,Basic,East,Mobile,0,1.84,0
33,437.07,19,35,0,41.61,46,Advanced,North,Tablet,4,1.27,0
34,623.57,4,39,2,0.0,0,Premium,East,Tablet,4,3.73,0
50,16834.46,9,4,0,0.0,20,Basic,West,Mobile,4,7.82,0
16,246.92,2,15,2,0.0,5,Advanced,West,Mobile,3,7.63,1
32,631.87,3,6,0,17.3,36,Advanced,East,Mobile,3,11.69,0
17,645.81,14,0,0,29.21,35,Premium,East,Mobile,3,8.01,0
16,2357.17,27,12,0,11.12,8,Advanced,West,Mobile,0,10.42,0
59,4336.25,19,3,0,38.3,33,Basic,West,Tablet,1,14.23,1
16,319.14,33,1,0,,26,Basic,East,Mobile,4,0.23,0
45,254.5,16,18,10,0.0,0,Advanced,East,Tablet,1,8.95,0
35,,10,6,0,0.0,15,Advanced,North,Tablet,1,4.69,0
39,211.0,40,6,24,20.34,33,Premium,South,Desktop,1,6.65,0
16,1039.82,44,0,0,6.77,0,Premium,South,Mobile,1,10.26,0
32,577.34,28,31,0,29.2,0,Basic,West,Mobile,3,17.5,0
59,1288.58,24,34,0,3.77,14,Advanced,South,Desktop,4,8.39,1
36,366.67,34,8,18,0.0,40,Premium,West,Desktop,0,6.21,0
48,1320.1,30,34,15,0.0,0,Basic,East,Desktop,4,19.92,0
16,1346.16,35,22,0,26.54,40,Advanced,East,Desktop,1,21.75,1
31,796.54,20,3,0,19.76,39,Premium,East,Desktop,1,6.72,0
62,,53,11,30,0.0,16,Premium,North,Tablet,4,13.0,0
16,1309.29,18,4,0,19.23,24,Advanced,North,Tablet,3,23.4,1
59,,25,15,23,0.0,6,Premium,West,Desktop,2,15.91,0
34,840.94,46,12,0,26.86,37,Premium,South,Desktop,3,12.33,1
43,1469.7,11,0,0,0.0,15,Basic,East,Desktop,0,0.48,0
37,184.48,25,0,5,0.0,0,Premium,South,Mobile,3,2.37,0
16,525.46,30,0,4,0.0,0,Advanced,South,Tablet,4,10.57,0
16,,38,28,1,0.0,0,Advanced,West,Desktop,3,12.49,0
28,,30,0,0,4.49,28,Premium,North,Desktop,0,0.72,0
57,4628.06,5,22,0,0.0,0,Basic,South,Desktop,3,11.63,0
16,1443.13,25,15,0,20.55,10,Basic,East,Desktop,3,5.63,0
48,2079.77,29,7,0,44.32,38,Advanced,South,Desktop,4,10.89,1
40,993.06,24,23,12,0.0,22,Advanced,West,Mobile,3,5.92,0
40,,25,3,14,4.43,3,Advanced,South,Desktop,3,4.52,1
31,,27,33,0,24.92,25,Premium,South,Desktop,3,5.36,0
59,1600.11,28,28,19,0.49,13,Advanced,West,Tablet,1,20.24,0
24,243.5,31,0,0,11.0,6,Premium,South,Tablet,4,2.74,1
16,2646.34,25,0,0,21.19,25,Advanced,North,Tablet,4,12.31,0
50,973.94,33,8,8,4.45,3,Basic,North,Desktop,1,21.15,0
80,4444.0,26,0,14,43.08,25,Advanced,North,Tablet,2,5.31,1
63,1345.77,16,47,0,25.52,28,Premium,East,Desktop,0,16.17,1
55,2590.14,26,30,14,0.0,0,Advanced,West,Tablet,3,25.05,0
48,1929.52,0,10,1,0.0,20,Basic,West,Tablet,3,4.97,0
38,4095.88,20,2,5,0.0,5,Advanced,East,Tablet,2,8.99,0
16,,28,9,0,5.18,29,Basic,North,Desktop,3,11.24,1
42,3037.07,24,5,0,0.0,0,Advanced,East,Mobile,0,7.92,0
43,595.3,1,36,0,31.53,32,Advanced,South,Tablet,4,9.35,0
45,764.78,13,32,0,33.12,75,Basic,West,Desktop,0,25.14,0
46,450.48,22,18,10,0.0,5,Advanced,East,Tablet,1,14.39,0
46,889.09,13,17,3,0.0,3,Advanced,North,Mobile,0,9.33,0
77,808.14,18,54,9,0.0,10,Advanced,South,Mobile,2,21.08,0
16,,18,0,0,25.36,38,Basic,South,Tablet,4,16.86,0
22,1106.38,17,23,1,3.74,1,Premium,South,Mobile,1,5.7,0
55,674.83,21,28,0,0.0,21,Advanced,East,Mobile,2,4.59,0
42,720.07,23,42,8,0.0,9,Advanced,North,Desktop,2,3.69,0
24,,13,31,0,7.77,0,Premium,North,Tablet,0,2.37,0
48,1966.4,35,0,0,,23,Premium,North,Mobile,1,12.54,1
40,2433.69,1,5,0,0.0,4,Basic,East,Desktop,0,12.46,0
19,1585.37,10,17,0,13.61,7,Premium,West,Tablet,3,0.25,0
23,476.96,46,0,9,0.0,14,Premium,North,Tablet,2,4.13,0
73,356.35,31,44,0,24.05,16,Advanced,North,Tablet,1,17.6,1
39,1763.15,11,2,0,0.0,8,Premium,East,Tablet,3,3.3,1
45,4177.6,7,0,8,0.0,0,Premium,South,Mobile,4,5.82,0
27,912.39,0,11,0,0.0,0,Advanced,South,Desktop,3,3.26,0
53,412.31,5,5,2,1.87,30,Basic,East,Mobile,4,0.06,1
16,284.16,29,5,0,21.67,19,Premium,North,Mobile,4,7.89,0
56,2673.68,23,2,18,0.0,0,Advanced,East,Desktop,0,10.87,0
55,533.2,3,26,4,0.0,1,Advanced,East,Desktop,4,4.87,0
37,359.42,18,1,0,0.0,11,Advanced,South,Tablet,3,2.53,0
60,838.63,35,40,0,0.57,0,Premium,South,Mobile,2,4.42,1
57,987.39,16,10,20,0.0,0,Advanced,West,Mobile,3,13.84,0
40,458.41,23,18,0,34.75,35,Advanced,East,Mobile,4,3.08,0
32,481.16,11,24,0,0.0,9,Basic,West,Desktop,2,9.7,0
22,665.79,24,20,0,29.53,31,Basic,East,Tablet,0,11.1,0
16,2805.91,34,0,0,29.47,23,Advanced,West,Desktop,0,4.2,0
16,263.12,24,0,0,23.46,14,Advanced,South,Mobile,4,4.42,0
57,681.72,6,21,4,0.0,25,Advanced,East,Mobile,4,1.72,0
16,2903.45,38,27,0,25.22,21,Advanced,South,Tablet,3,7.47,0
64,401.53,14,27,0,19.25,22,Advanced,West,Tablet,2,15.03,1
29,736.33,6,9,0,0.0,0,Premium,South,Desktop,4,1.35,0
16,1212.23,45,0,0,1.36,0,Basic,West,Desktop,0,1.17,0
28,1967.98,20,19,0,10.34,22,Premium,South,Tablet,3,0.17,1
58,3120.74,36,32,7,0.0,20,Premium,South,Desktop,4,13.95,0
70,1747.73,48,46,11,0.0,41,Basic,West,Mobile,3,7.01,0
63,844.93,12,11,1,26.05,32,Basic,South,Mobile,2,12.88,1
22,3409.51,22,11,0,28.58,43,Premium,East,Tablet,3,18.04,0
44,1658.01,15,27,0,,18,Premium,North,Tablet,1,12.57,1
16,4182.3,25,6,0,6.62,14,Advanced,East,Tablet,3,19.45,0
18,1146.71,37,21,0,37.62,40,Advanced,North,Mobile,1,12.47,0
38,3306.96,38,26,0,17.18,55,Advanced,West,Mobile,0,10.1,1
69,652.61,14,27,8,0.0,0,Basic,South,Tablet,1,10.08,0
28,465.65,1,0,0,32.54,58,Basic,South,Tablet,2,15.15,0
68,485.68,31,37,15,0.0,8,Premium,West,Desktop,4,27.49,0
16,470.42,28,0,0,25.04,31,Basic,South,Desktop,1,15.13,0
60,2896.88,14,6,9,20.88,28,Basic,West,Tablet,2,5.25,1
24,11812.46,18,5,0,23.33,21,Advanced,East,Desktop,3,0.89,0
67,88.04,15,42,10,7.55,21,Advanced,South,Mobile,2,29.61,0
16,4222.54,36,16,0,0.57,0,Basic,East,Mobile,1,15.31,0
37,1603.75,12,0,12,6.02,0,Premium,North,Tablet,1,14.05,0
49,232.26,47,35,6,0.0,30,Advanced,North,Mobile,4,2.98,0
16,,22,18,0,12.98,8,Premium,North,Mobile,3,8.93,0
21,466.66,9,24,5,0.0,4,Premium,North,Mobile,2,18.21,0
47,1549.12,1,12,0,30.28,32,Premium,East,Mobile,2,0.59,0
80,943.56,16,47,0,7.14,46,Basic,West,Mobile,4,13.41,1
16,330.39,11,0,0,9.08,0,Premium,South,Tablet,0,1.44,0
34,103.19,18,0,7,0.0,0,Premium,South,Tablet,3,5.32,0
31,2538.24,5,24,11,23.21,20,Basic,East,Mobile,4,24.56,1
21,,18,18,0,22.66,33,Basic,East,Mobile,1,15.66,0
42,456.63,4,34,6,0.0,0,Advanced,East,Desktop,4,5.5,0
16,427.58,35,12,0,27.23,2,Basic,East,Tablet,4,13.61,0
19,,30,17,0,29.58,31,Basic,East,Tablet,3,10.74,0
24,2235.36,17,14,0,20.05,29,Premium,East,Desktop,0,14.46,0
49,1450.26,28,8,8,0.0,7,Premium,North,Mobile,3,8.14,0
52,1223.22,15,0,14,0.0,0,Basic,South,Mobile,4,11.73,0
73,782.18,8,20,5,1.81,24,Premium,North,Desktop,1,14.55,0
59,1068.07,4,9,0,,32,Advanced,East,Mobile,3,8.01,1
42,806.69,27,22,3,4.15,27,Premium,North,Mobile,3,8.6,0
29,226.21,2,29,0,8.4,5,Basic,North,Tablet,2,3.27,0
16,2732.99,18,0,0,29.37,32,Basic,East,Mobile,0,8.04,0
52,1505.19,19,6,9,0.0,12,Premium,North,Mobile,1,15.05,0
16,2310.23,39,27,0,12.1,3,Premium,North,Tablet,1,7.63,0
16,160.5,46,7,0,27.12,25,Advanced,West,Desktop,4,7.55,1
23,555.24,40,19,3,22.28,24,Basic,South,Mobile,0,20.2,0
38,209.08,4,16,0,14.85,6,Premium,North,Mobile,2,2.68,0
48,,2,10,1,0.0,0,Basic,West,Mobile,1,13.45,0
57,7756.88,24,32,9,0.0,1,Premium,East,Tablet,3,11.48,0
25,,9,28,0,7.8,14,Advanced,East,Tablet,1,0.76,0
71,2315.51,21,16,0,35.33,34,Basic,North,Mobile,1,15.51,1
68,363.93,34,57,2,8.7,23,Premium,East,Desktop,1,24.94,0
20,,26,0,0,0.0,31,Premium,South,Tablet,4,15.21,0
51,228.99,36,23,0,36.95,78,Advanced,East,Tablet,1,8.27,1
55,1436.02,27,35,10,0.0,24,Basic,East,Desktop,3,1.01,0
49,,9,0,18,0.0,0,Premium,East,Desktop,1,15.02,0
57,2259.98,10,28,13,0.0,4,Advanced,East,Desktop,1,3.07,0
44,4829.55,14,33,0,13.24,18,Premium,South,Mobile,1,11.14,0
32,988.69,11,18,2,,15,Premium,North,Desktop,4,15.85,0
79,,8,27,1,0.0,0,Premium,North,Tablet,0,17.02,0
40,2402.2,55,23,0,17.12,1,Advanced,East,Mobile,1,9.19,1
47,1410.0,39,24,7,,16,Advanced,South,Desktop,0,10.41,0
21,,12,0,0,32.77,41,Advanced,North,Mobile,2,9.83,0
26,235.23,23,12,0,18.66,39,Basic,West,Mobile,3,0.15,1
16,,20,0,0,29.11,27,Advanced,North,Mobile,2,6.65,1
16,2627.91,17,0,0,3.99,0,Basic,East,Desktop,4,6.59,0
52,1241.37,3,27,0,0.0,28,Premium,West,Mobile,2,12.44,0
20,,0,0,0,17.42,19,Basic,North,Mobile,3,0.19,0
55,,35,24,16,0.0,8,Advanced,East,Mobile,1,16.39,0
66,276.43,19,19,6,0.0,13,Advanced,South,Tablet,3,10.95,0
57,421.45,16,26,7,0.0,0,Advanced,West,Tablet,4,19.74,0
16,643.42,34,34,0,28.49,63,Advanced,North,Mobile,0,21.61,1
24,947.28,12,0,3,6.42,16,Premium,South,Tablet,2,0.26,0
30,,9,26,0,12.77,17,Basic,South,Mobile,3,4.97,0
41,2369.98,21,8,2,0.0,23,Advanced,West,Mobile,3,3.05,0
32,331.46,18,0,10,0.0,0,Advanced,North,Mobile,3,6.54,0
31,287.76,16,21,3,0.0,10,Basic,South,Mobile,0,7.59,0
19,3135.89,14,14,0,11.17,25,Premium,West,Tablet,4,17.37,0
50,,32,11,14,0.0,0,Premium,South,Desktop,2,14.23,0
48,4017.17,15,25,3,1.93,37,Advanced,East,Desktop,2,1.75,0
21,494.58,23,2,0,35.02,42,Basic,South,Mobile,2,14.29,0
16,2158.15,38,30,5,0.36,12,Premium,East,Tablet,4,8.35,1
77,557.92,15,19,0,13.84,26,Advanced,North,Tablet,2,14.54,1
77,979.4,31,14,0,35.37,16,Advanced,South,Desktop,1,14.29,1
18,357.58,7,13,0,32.04,51,Premium,North,Mobile,4,20.18,0
64,1664.43,10,56,0,0.0,25,Basic,North,Mobile,0,4.36,0
16,1143.63,42,16,0,26.13,39,Advanced,East,Tablet,0,13.93,1
58,754.5,21,4,15,0.0,0,Advanced,South,Mobile,0,13.48,0
25,345.92,2,24,0,17.65,25,Premium,East,Tablet,2,5.92,0
52,9358.61,27,18,10,0.0,20,Premium,North,Mobile,3,14.31,0
26,1509.32,18,0,0,0.0,0,Premium,East,Tablet,2,1.92,0
28,,20,25,4,0.52,12,Basic,West,Desktop,3,23.37,0
16,1080.74,8,0,0,13.67,25,Basic,South,Tablet,4,14.61,0
16,925.76,31,24,1,16.16,19,Basic,South,Desktop,3,16.04,1
20,,32,30,4,0.0,0,Premium,West,Tablet,2,4.43,0
29,1211.39,11,6,0,7.12,0,Premium,North,Mobile,0,5.39,0
31,605.0,23,23,0,34.88,50,Basic,North,Mobile,4,20.63,0
30,303.59,43,0,18,9.91,20,Basic,North,Tablet,0,1.2,0
28,1897.04,9,24,0,9.1,17,Premium,South,Mobile,2,8.78,0
16,602.53,21,26,0,0.0,0,Advanced,South,Tablet,0,6.81,0
35,1140.33,2,22,4,0.0,0,Premium,South,Tablet,0,2.73,0
49,2472.68,17,5,12,0.0,6,Advanced,West,Tablet,4,6.68,0
50,968.29,23,1,15,19.11,16,Advanced,North,Tablet,4,15.45,0
18,804.51,23,21,0,9.7,4,Premium,South,Desktop,4,6.01,0
33,299.85,7,17,0,23.82,0,Premium,South,Desktop,1,7.65,1
45,805.87,28,3,16,0.0,0,Basic,South,Mobile,0,5.85,0
